3.999038	7.999178	
1.999938	3.000888	
2.999020	2.000187	
10.000000	7.000939	
8.999362	1.999464	
8.000536	1.000310	
4.999574	7.000957	
10.000000	8.000249	
7.999095	6.000426	
5.000820	7.999013	
0.000249	3.999124	
1.999739	2.000865	
4.000952	8.999824	
4.000587	1.000638	
7.999070	4.000729	

















3.998053	7.998332	
1.999877	3.001799	
2.998064	2.000375	
9.999691	7.001853	
8.998723	1.998926	
8.001074	1.000620	
4.999146	7.001891	
9.999813	8.000522	
7.998191	6.000852	
5.001662	7.998052	
0.000498	3.998247	
1.999454	2.001705	
4.001904	8.999670	
4.001173	1.001277	
7.998140	4.001458	

















3.997047	7.997461	
1.999817	3.002732	
2.997133	2.000562	
9.999382	7.002744	
8.998083	1.998388	
8.001613	1.000932	
4.998717	7.002800	
9.999626	8.000819	
7.997286	6.001277	
5.002525	7.997118	
0.000746	3.997371	
1.999144	2.002522	
4.002859	8.999538	
4.001758	1.001918	
7.997211	4.002187	

















3.996020	7.996566	
1.999758	3.003688	
2.996227	2.000750	
9.999073	7.003609	
8.997441	1.997848	
8.002152	1.001245	
4.998287	7.003683	
9.999439	8.001143	
7.996382	6.001702	
5.003409	7.996212	
0.000995	3.996494	
1.998808	2.003315	
4.003814	8.999428	
4.002341	1.002559	
7.996281	4.002916	

















3.994974	7.995647	
1.999700	3.004667	
2.995346	2.000937	
9.998764	7.004448	
8.996799	1.997308	
8.002693	1.001559	
4.997856	7.004540	
9.999252	8.001491	
7.995477	6.002128	
5.004312	7.995336	
0.001245	3.995618	
1.998448	2.004085	
4.004771	8.999339	
4.002923	1.003202	
7.995351	4.003646	

















3.993908	7.994705	
1.999643	3.005669	
2.994490	2.001124	
9.998455	7.005263	
8.996155	1.996766	
8.003235	1.001875	
4.997423	7.005370	
9.999065	8.001864	
7.994573	6.002553	
5.005234	7.994489	
0.001494	3.994741	
1.998061	2.004831	
4.005729	8.999271	
4.003505	1.003846	
7.994421	4.004375	

















3.992825	7.993740	
1.999587	3.006693	
2.993660	2.001311	
9.998145	7.006052	
8.995510	1.996223	
8.003778	1.002191	
4.996989	7.006171	
9.998878	8.002264	
7.993668	6.002977	
5.006175	7.993672	
0.001743	3.993865	
1.997649	2.005554	
4.006688	8.999224	
4.004085	1.004490	
7.993492	4.005105	

















3.991723	7.992752	
1.999532	3.007740	
2.992856	2.001498	
9.997835	7.006814	
8.994864	1.995679	
8.004323	1.002509	
4.996553	7.006944	
9.998692	8.002689	
7.992764	6.003402	
5.007133	7.992888	
0.001992	3.992988	
1.997211	2.006254	
4.007649	8.999197	
4.004663	1.005137	
7.992563	4.005835	

















3.990604	7.991741	
1.999479	3.008809	
2.992078	2.001685	
9.997525	7.007552	
8.994216	1.995134	
8.004869	1.002828	
4.996116	7.007686	
9.998505	8.003141	
7.991860	6.003827	
5.008107	7.992136	
0.002242	3.992111	
1.996747	2.006931	
4.008611	8.999189	
4.005241	1.005784	
7.991633	4.006565	

















3.989470	7.990709	
1.999426	3.009899	
2.991326	2.001872	
9.997215	7.008263	
8.993567	1.994588	
8.005415	1.003148	
4.995677	7.008398	
9.998318	8.003619	
7.990956	6.004251	
5.009098	7.991417	
0.002491	3.991234	
1.996256	2.007585	
4.009575	8.999201	
4.005817	1.006432	
7.990704	4.007295	

















3.988319	7.989655	
1.999375	3.011012	
2.990601	2.002059	
9.996905	7.008947	
8.992917	1.994041	
8.005963	1.003469	
4.995236	7.009078	
9.998131	8.004124	
7.990052	6.004676	
5.010105	7.990733	
0.002741	3.990357	
1.995739	2.008216	
4.010541	8.999231	
4.006392	1.007082	
7.989775	4.008025	

















3.987154	7.988580	
1.999325	3.012146	
2.989902	2.002246	
9.996595	7.009606	
8.992266	1.993493	
8.006513	1.003792	
4.994794	7.009725	
9.997944	8.004655	
7.989148	6.005100	
5.011126	7.990083	
0.002991	3.989480	
1.995195	2.008825	
4.011508	8.999281	
4.006967	1.007732	
7.988845	4.008755	

















3.985975	7.987485	
1.999276	3.013302	
2.989229	2.002432	
9.996285	7.010238	
8.991613	1.992944	
8.007063	1.004115	
4.994350	7.010339	
9.997757	8.005212	
7.988244	6.005524	
5.012162	7.989470	
0.003241	3.988604	
1.994624	2.009412	
