0.000000	0.000000
0.000000	4.444445
0.000000	8.888889
0.000000	13.333334
0.000000	17.777779
0.000000	22.222223
0.000000	26.666668
0.000000	31.111113
0.000000	35.555557
0.000000	40.000002
4.444445	0.000000
4.444445	4.444445
4.444445	8.888889
4.444445	13.333334
4.444445	17.777779
4.444445	22.222223
4.444445	26.666668
4.444445	31.111113
4.444445	35.555557
4.444445	40.000002
8.888889	0.000000
8.888889	4.444445
8.888889	8.888889
8.888889	13.333334
8.888889	17.777779
8.888889	22.222223
8.888889	26.666668
8.888889	31.111113
8.888889	35.555557
8.888889	40.000002
13.333334	0.000000
13.333334	4.444445
13.333334	8.888889
13.333334	13.333334
13.333334	17.777779
13.333334	22.222223
13.333334	26.666668
13.333334	31.111113
13.333334	35.555557
13.333334	40.000002
17.777779	0.000000
17.777779	4.444445
17.777779	8.888889
17.777779	13.333334
17.777779	17.777779
17.777779	22.222223
17.777779	26.666668
17.777779	31.111113
17.777779	35.555557
17.777779	40.000002
22.222223	0.000000
22.222223	4.444445
22.222223	8.888889
22.222223	13.333334
22.222223	17.777779
22.222223	22.222223
22.222223	26.666668
22.222223	31.111113
22.222223	35.555557
22.222223	40.000002
26.666668	0.000000
26.666668	4.444445
26.666668	8.888889
26.666668	13.333334
26.666668	17.777779
26.666668	22.222223
26.666668	26.666668
26.666668	31.111113
26.666668	35.555557
26.666668	40.000002
31.111113	0.000000
31.111113	4.444445
31.111113	8.888889
31.111113	13.333334
31.111113	17.777779
31.111113	22.222223
31.111113	26.666668
31.111113	31.111113
31.111113	35.555557
31.111113	40.000002
35.555557	0.000000
35.555557	4.444445
35.555557	8.888889
35.555557	13.333334
35.555557	17.777779
35.555557	22.222223
35.555557	26.666668
35.555557	31.111113
35.555557	35.555557
35.555557	40.000002
40.000002	0.000000
40.000002	4.444445
40.000002	8.888889
40.000002	13.333334
40.000002	17.777779
40.000002	22.222223
40.000002	26.666668
40.000002	31.111113
40.000002	35.555557
40.000002	40.000002


0.000000	0.000000
3.934870	5.624279
0.000000	8.888889
3.166154	16.293978
0.000000	17.777779
0.365333	21.361772
3.969316	25.212173
0.000000	31.111113
4.122797	36.026821
4.467678	37.365016
7.863202	1.355288
4.444445	4.444445
4.444445	8.888889
4.322494	10.043000
0.858384	19.706477
4.444445	22.222223
4.444445	26.666668
4.444445	31.111113
7.460541	33.731450
4.444445	40.000002
8.888889	0.000000
8.888889	4.444445
7.911112	8.805264
1.648767	13.062037
8.888889	17.777779
11.108738	24.710007
12.076984	24.267791
5.588498	34.654464
8.888889	35.555557
12.286008	36.209455
13.333334	0.000000
13.333334	4.444445
10.137977	3.322688
13.333334	13.333334
15.469280	14.582044
17.183017	25.643922
13.615807	30.881001
14.437168	32.933051
13.333334	35.555557
13.333334	40.000002
18.899119	1.800018
17.777779	4.444445
20.254615	5.790743
17.777779	13.333334
20.605228	13.593022
21.654754	22.693416
17.777779	26.666668
21.673294	29.565971
14.457818	36.210677
19.395296	38.673420
22.583006	1.430219
22.025254	2.910152
22.222223	8.888889
24.515895	9.641314
22.222223	17.777779
22.640660	22.724034
20.392978	25.735538
22.222223	31.111113
22.222223	35.555557
23.209652	37.536531
26.666668	0.000000
27.082630	3.575478
26.666668	8.888889
28.695654	6.186626
22.379919	18.256497
26.666668	22.222223
30.268161	29.976066
28.601031	32.619482
29.481875	37.481817
26.908086	38.461476
31.111113	0.000000
31.303259	12.809623
25.085089	3.588599
31.084884	17.162444
30.737900	21.732106
28.849401	24.683035
29.750062	25.985237
31.111113	31.111113
31.111113	35.555557
32.012975	38.120783
37.807337	2.893506
36.354034	6.168235
35.555557	8.888889
36.556287	12.610812
39.719111	18.843406
35.555557	22.222223
35.555557	26.666668
34.647749	34.137470
34.149227	39.967793
38.935994	37.285847
34.691389	0.549784
34.784557	0.305819
35.662374	10.211734
40.000002	13.333334
36.213185	14.419848
33.262137	19.714196
39.699945	26.715755
38.659583	32.885969
37.081659	36.939156
36.993616	36.095864


3.297983	0.098581
1.997772	11.159253
4.197899	5.619575
3.166154	16.293978
0.616071	13.622276
0.365333	21.361772
3.969316	25.212173
0.000000	31.111113
1.862110	35.930603
12.555607	39.949257
7.863202	1.355288
8.087985	1.549732
2.642438	10.682800
4.322494	10.043000
2.790342	15.356530
4.444445	22.222223
4.444445	26.666668
4.444445	31.111113
7.460541	33.731450
4.444445	40.000002
7.464086	1.821286
12.106595	4.183745
6.092410	8.163628
9.860832	7.866511
8.888889	17.777779
11.108738	24.710007
12.076984	24.267791
5.588498	34.654464
9.571860	37.543639
12.377820	37.352204
12.790976	3.069791
13.333334	4.444445
13.867508	6.081747
16.808597	12.054273
15.469280	14.582044
17.252376	24.133673
16.185895	29.237367
14.437168	32.933051
13.728763	38.744441
19.313538	34.720022
16.405013	1.132829
17.737581	2.617146
22.661655	8.562878
15.027633	11.455004
20.605228	13.593022
21.654754	22.693416
14.535582	29.792391
21.673294	29.565971
14.457818	36.210677
19.395296	38.673420
23.301687	5.590759
36.100509	0.509391
25.030762	12.177954
24.515895	9.641314
26.371536	20.211884
19.703698	23.505608
20.392978	25.735538
22.222223	31.111113
22.418151	34.994103
20.691592	39.645199
26.666668	0.000000
27.082630	3.575478
29.762698	4.551084
35.704012	6.053399
19.556127	16.529275
23.770355	26.299564
30.053889	27.579312
24.996339	34.214014
38.918537	39.124097
25.450541	35.074670
30.309175	1.118494
31.303259	12.809623
28.814465	11.207976
30.142622	20.275338
30.938600	30.082114
31.273950	27.829374
26.697687	30.417524
31.111113	31.111113
39.032550	36.261711
32.012975	38.120783
39.711925	5.547199
37.308352	4.667345
35.060295	4.995189
37.199084	13.103015
39.719111	18.843406
33.073157	20.547651
32.124461	27.364863
37.089245	37.613678
34.149227	39.967793
36.731781	33.694662
34.691389	0.549784
34.784557	0.305819
31.459328	6.468795
36.117636	17.608593
36.213185	14.419848
37.620961	22.671895
36.192262	22.287857
34.144048	29.573813
37.081659	36.939156
34.431332	30.860191


1.595449	2.817795
1.997772	11.159253
12.065177	4.918904
6.436885	17.669835
0.616071	13.622276
0.365333	21.361772
1.155827	25.229065
0.000000	31.111113
5.536943	36.806387
15.480865	39.181260
4.487269	1.184765
11.844211	5.778626
2.642438	10.682800
4.322494	10.043000
3.028401	14.131833
4.444445	22.222223
4.444445	26.666668
7.619380	27.852152
10.932066	37.940994
4.077259	35.644726
7.464086	1.821286
18.275209	7.251068
5.267755	4.427722
9.484783	12.402846
8.982769	21.253563
11.108738	24.710007
9.715280	26.083149
5.588498	34.654464
9.571860	37.543639
14.073310	35.920830
17.741837	7.019592
11.013734	8.730218
13.324158	1.273788
13.648405	7.076377
14.486622	19.611281
23.379785	25.033948
18.725724	30.162552
14.437168	32.933051
18.026159	35.648971
15.708571	35.452011
16.405013	1.132829
19.977911	2.879452
21.368666	7.307587
15.027633	11.455004
20.605228	13.593022
20.936604	21.943536
11.811120	29.481322
21.673294	29.565971
16.898772	33.177808
19.395296	38.673420
21.623090	7.993826
32.549736	3.862203
25.030762	12.177954
26.997750	13.592494
26.371536	20.211884
15.888439	19.705022
26.420496	38.473462
23.063878	31.189050
24.248596	35.177271
19.709517	35.692201
