#distance	             h	             g
1.790750	      0.000000	      0.000000
1.803100	      0.000000	      0.000000
1.815450	      0.000000	      0.000000
1.827800	      0.000000	      0.000000
1.840150	      0.000000	      0.000000
1.852500	      0.000000	      0.000000
1.864850	      0.000000	      0.000000
1.877200	      0.000000	      0.000000
1.889550	      0.000000	      0.000000
1.901900	      0.000000	      0.000000
1.914250	      0.000000	      0.000000
1.926600	      0.000000	      0.000000
1.938950	      0.000000	      0.000000
1.951300	      0.000000	      0.000000
1.963650	      0.000000	      0.000000
1.976000	      0.000000	      0.000000
1.988350	      0.000000	      0.000000
2.000700	      0.000000	      0.000000
2.013050	      2.000000	      0.106278
2.025400	      0.000000	      0.000000
2.037750	      0.000000	      0.000000
2.050100	      0.000000	      0.000000
2.062450	      2.000000	      0.101248
2.074800	      6.000000	      0.300138
2.087150	      0.000000	      0.000000
2.099500	      2.000000	      0.097706
2.111850	      0.000000	      0.000000
2.124200	      2.000000	      0.095447
2.136550	      2.000000	      0.094347
2.148900	      4.000000	      0.186530
2.161250	      8.000000	      0.368810
2.173600	      4.000000	      0.182315
2.185950	      6.000000	      0.270392
2.198300	     12.000000	      0.534724
2.210650	      2.000000	      0.088128
2.223000	     16.000000	      0.697210
2.235350	      8.000000	      0.344763
2.247700	     16.000000	      0.681970
2.260050	     22.000000	      0.927489
2.272400	     10.000000	      0.417016
2.284750	     18.000000	      0.742536
2.297100	     28.000000	      1.142669
2.309450	     12.000000	      0.484492
2.321800	     36.000000	      1.438054
2.334150	     28.000000	      1.106682
2.346500	     28.000000	      1.095063
2.358850	     60.000000	      2.322057
2.371200	     28.000000	      1.072368
2.383550	     40.000000	      1.516120
2.395900	     36.000000	      1.350478
2.408250	     44.000000	      1.633698
2.420600	     34.000000	      1.249554
2.432950	     68.000000	      2.473801
2.445300	     64.000000	      2.304825
2.457650	     56.000000	      1.996504
2.470000	     50.000000	      1.764812
2.482350	     44.000000	      1.537620
2.494700	     58.000000	      2.006844
2.507050	     72.000000	      2.466771
2.519400	     56.000000	      1.899836
2.531750	     70.000000	      2.351682
2.544100	     64.000000	      2.129285
2.556450	     50.000000	      1.647470
2.568800	    114.000000	      3.720202
2.581150	     76.000000	      2.456458
2.593500	     72.000000	      2.305060
2.605850	     54.000000	      1.712447
2.618200	     84.000000	      2.638736
2.630550	     92.000000	      2.862971
2.642900	     90.000000	      2.774619
2.655250	     66.000000	      2.015837
2.667600	     86.000000	      2.602431
2.679950	     76.000000	      2.278675
2.692300	     82.000000	      2.436067
2.704650	    110.000000	      3.238119
2.717000	     94.000000	      2.742021
2.729350	    102.000000	      2.948519
2.741700	     82.000000	      2.349071
2.754050	     84.000000	      2.384833
2.766400	     84.000000	      2.363587
2.778750	     78.000000	      2.175294
2.791100	     82.000000	      2.266654
2.803450	     70.000000	      1.917938
2.815800	     94.000000	      2.552975
2.828150	     68.000000	      1.830738
2.840500	     90.000000	      2.402012
2.852850	     68.000000	      1.799174
2.865200	     84.000000	      2.203391
2.877550	     68.000000	      1.768420
2.889900	     52.000000	      1.340788
2.902250	     60.000000	      1.533924
2.914600	     58.000000	      1.470254
2.926950	     44.000000	      1.105972
2.939300	     56.000000	      1.395798
2.951650	     54.000000	      1.334708
2.964000	     58.000000	      1.421654
2.976350	     34.000000	      0.826482
2.988700	     54.000000	      1.301821
3.001050	     62.000000	      1.482407
3.013400	     40.000000	      0.948568
3.025750	     48.000000	      1.129009
3.038100	     74.000000	      1.726433
3.050450	     48.000000	      1.110799
3.062800	     50.000000	      1.147770
3.075150	     42.000000	      0.956399
3.087500	     34.000000	      0.768046
3.099850	     40.000000	      0.896398
3.112200	     44.000000	      0.978228
3.124550	     36.000000	      0.794054
3.136900	     46.000000	      1.006651
3.149250	     58.000000	      1.259320
3.161600	     56.000000	      1.206414
3.173950	     44.000000	      0.940535
3.186300	     36.000000	      0.763575
3.198650	     30.000000	      0.631408
3.211000	     50.000000	      1.044267
3.223350	     26.000000	      0.538866
3.235700	     36.000000	      0.740437
3.248050	     36.000000	      0.734817
3.260400	     36.000000	      0.729261
3.272750	     26.000000	      0.522721
3.285100	     30.000000	      0.598613
3.297450	     18.000000	      0.356483
3.309800	     30.000000	      0.589712
3.322150	     30.000000	      0.585336
3.334500	     32.000000	      0.619742
3.346850	     30.000000	      0.576728
3.359200	     22.000000	      0.419830
3.371550	     34.000000	      0.644083
3.383900	     22.000000	      0.413723
3.396250	     30.000000	      0.560072
3.408600	     42.000000	      0.778430
3.420950	     20.000000	      0.368009
3.433300	     26.000000	      0.474976
3.445650	     32.000000	      0.580403
3.458000	     28.000000	      0.504232
3.470350	     30.000000	      0.536410
3.482700	     40.000000	      0.710150
3.495050	     34.000000	      0.599369
3.507400	     32.000000	      0.560147
3.519750	     54.000000	      0.938626
3.532100	     20.000000	      0.345212
3.544450	     42.000000	      0.719903
3.556800	     46.000000	      0.782999
3.569150	     26.000000	      0.439507
3.581500	     22.000000	      0.369330
3.593850	     30.000000	      0.500177
3.606200	     46.000000	      0.761694
3.618550	     18.000000	      0.296023
3.630900	     38.000000	      0.620694
3.643250	     40.000000	      0.648940
3.655600	     22.000000	      0.354509
3.667950	     38.000000	      0.608218
3.680300	     52.000000	      0.826721
3.692650	     44.000000	      0.694862
3.705000	     44.000000	      0.690237
3.717350	     34.000000	      0.529827
3.729700	     26.000000	      0.402483
3.742050	     26.000000	      0.399831
3.754400	     58.000000	      0.886072
3.766750	     30.000000	      0.455313
3.779100	     28.000000	      0.422186
3.791450	     54.000000	      0.808920
3.803800	     36.000000	      0.535784
3.816150	     58.000000	      0.857629
3.828500	     44.000000	      0.646424
3.840850	     44.000000	      0.642274
3.853200	     48.000000	      0.696178
3.865550	     42.000000	      0.605270
3.877900	     54.000000	      0.773255
3.890250	     60.000000	      0.853726
3.902600	     56.000000	      0.791776
3.914950	     64.000000	      0.899187
3.927300	     40.000000	      0.558463
3.939650	     48.000000	      0.665960
3.952000	     56.000000	      0.772105
3.964350	     36.000000	      0.493266
3.976700	     42.000000	      0.571908
3.989050	     44.000000	      0.595437
4.001400	     58.000000	      0.780057
4.013750	     68.000000	      0.908930
4.026100	     72.000000	      0.956501
4.038450	     84.000000	      1.109104
4.050800	     48.000000	      0.629915
4.063150	     48.000000	      0.626091
4.075500	     54.000000	      0.700091
4.087850	     74.000000	      0.953595
4.100200	     56.000000	      0.717299
4.112550	     42.000000	      0.534748
4.124900	     80.000000	      1.012478
4.137250	     84.000000	      1.056764
4.149600	     68.000000	      0.850391
4.161950	     76.000000	      0.944805
4.174300	     74.000000	      0.914506
4.186650	     36.000000	      0.442274
4.199000	     70.000000	      0.854926
4.211350	     80.000000	      0.971336
4.223700	     58.000000	      0.700107
4.236050	     66.000000	      0.792034
4.248400	     86.000000	      1.026053
4.260750	     88.000000	      1.043837
4.273100	     70.000000	      0.825532
4.285450	     52.000000	      0.609723
4.297800	     58.000000	      0.676173
4.310150	     62.000000	      0.718669
4.322500	     58.000000	      0.668467
4.334850	     96.000000	      1.100133
4.347200	     62.000000	      0.706472
4.359550	    102.000000	      1.155684
4.371900	    100.000000	      1.126631
4.384250	     82.000000	      0.918640
4.396600	     92.000000	      1.024887
4.408950	     80.000000	      0.886221
4.421300	     70.000000	      0.771117
4.433650	     86.000000	      0.942102
4.446000	     80.000000	      0.871512
4.458350	    106.000000	      1.148365
4.470700	    128.000000	      1.379054
4.483050	     92.000000	      0.985741
4.495400	     86.000000	      0.916398
4.507750	    128.000000	      1.356477
4.520100	     72.000000	      0.758855
4.532450	    102.000000	      1.069194
4.544800	    108.000000	      1.125943
4.557150	     98.000000	      1.016159
4.569500	     80.000000	      0.825040
4.581850	    116.000000	      1.189867
4.594200	    116.000000	      1.183479
4.606550	    122.000000	      1.238028
4.618900	    128.000000	      1.291978
4.631250	    104.000000	      1.044141
4.643600	    114.000000	      1.138459
4.655950	    110.000000	      1.092693
4.668300	    116.000000	      1.146206
4.680650	    146.000000	      1.435036
4.693000	    132.000000	      1.290610
4.705350	    122.000000	      1.186583
4.717700	    124.000000	      1.199729
4.730050	    126.000000	      1.212722
4.742400	    108.000000	      1.034069
4.754750	    130.000000	      1.238255
4.767100	    122.000000	      1.156042
4.779450	    138.000000	      1.300905
4.791800	    118.000000	      1.106641
4.804150	    142.000000	      1.324883
4.816500	    146.000000	      1.355227
4.828850	    138.000000	      1.274424
4.841200	    136.000000	      1.249554
4.853550	    150.000000	      1.371180
4.865900	    132.000000	      1.200521
4.878250	    118.000000	      1.067766
4.890600	    136.000000	      1.224438
4.902950	    142.000000	      1.272025
4.915300	    174.000000	      1.550856
4.927650	    138.000000	      1.223831
4.940000	    128.000000	      1.129479
4.952350	    132.000000	      1.158974
4.964700	    174.000000	      1.520147
4.977050	    166.000000	      1.443066
4.989400	    158.000000	      1.366730
5.001750	    156.000000	      1.342774
5.014100	    164.000000	      1.404689
5.026450	    154.000000	      1.312563
5.038800	    132.000000	      1.119546
5.051150	    128.000000	      1.080318
5.063500	    154.000000	      1.293425
5.075850	    148.000000	      1.236991
5.088200	    144.000000	      1.197723
5.100550	    140.000000	      1.158821
5.112900	    162.000000	      1.334451
5.125250	    134.000000	      1.098492
5.137600	    176.000000	      1.435867
5.149950	    146.000000	      1.185411
5.162300	    150.000000	      1.212068
5.174650	    130.000000	      1.045451
5.187000	    174.000000	      1.392640
5.199350	    180.000000	      1.433827
5.211700	    124.000000	      0.983072
5.224050	    150.000000	      1.183583
5.236400	    132.000000	      1.036646
5.248750	    156.000000	      1.219369
5.261100	    176.000000	      1.369247
5.273450	    142.000000	      1.099565
5.285800	    144.000000	      1.109847
5.298150	    130.000000	      0.997280
5.310500	    142.000000	      1.084276
5.322850	    150.000000	      1.140053
5.335200	    172.000000	      1.301216
5.347550	    138.000000	      1.039182
5.359900	    132.000000	      0.989425
5.372250	    146.000000	      1.089338
5.384600	    178.000000	      1.322012
5.396950	    130.000000	      0.961101
5.409300	    148.000000	      1.089185
5.421650	    156.000000	      1.142836
5.434000	    158.000000	      1.152232
5.446350	    158.000000	      1.147013
5.458700	    142.000000	      1.026200
5.471050	    142.000000	      1.021573
5.483400	    152.000000	      1.088594
5.495750	    156.000000	      1.112226
5.508100	    140.000000	      0.993680
5.520450	    148.000000	      1.045767
5.532800	    132.000000	      0.928552
5.545150	    172.000000	      1.204548
5.557500	    186.000000	      1.296810
5.569850	    156.000000	      1.082829
5.582200	    132.000000	      0.912190
5.594550	    148.000000	      1.018248
5.606900	    158.000000	      1.082265
5.619250	    140.000000	      0.954759
5.631600	    150.000000	      1.018474
5.643950	    146.000000	      0.986981
5.656300	    146.000000	      0.982676
5.668650	    134.000000	      0.897982
5.681000	    124.000000	      0.827360
5.693350	    120.000000	      0.797201
5.705700	    104.000000	      0.687920
5.718050	    164.000000	      1.080115
5.730400	    138.000000	      0.904964
5.742750	    122.000000	      0.796604
5.755100	    134.000000	      0.871207
5.767450	    136.000000	      0.880427
5.779800	    170.000000	      1.095836
5.792150	    140.000000	      0.898609
5.804500	    134.000000	      0.856441
5.816850	    164.000000	      1.043735
5.829200	    120.000000	      0.760476
5.841550	    124.000000	      0.782506
5.853900	    108.000000	      0.678665
5.866250	    150.000000	      0.938626
5.878600	    152.000000	      0.947148
5.890950	    120.000000	      0.744617
5.903300	    114.000000	      0.704429
5.915650	    122.000000	      0.750719
5.928000	    116.000000	      0.710827
5.940350	    150.000000	      0.915355
5.952700	    154.000000	      0.935869
5.965050	    150.000000	      0.907790
5.977400	    174.000000	      1.048689
5.989750	    146.000000	      0.876310
6.002100	    144.000000	      0.860752
6.014450	    140.000000	      0.833409
6.026800	    162.000000	      0.960426
6.039150	    124.000000	      0.732137
6.051500	    162.000000	      0.952601
6.063850	    134.000000	      0.784748
6.076200	    166.000000	      0.968203
6.088550	    126.000000	      0.731922
6.100900	    142.000000	      0.821529
6.113250	    126.000000	      0.726020
6.125600	    126.000000	      0.723095
6.137950	    136.000000	      0.777346
6.150300	    158.000000	      0.899470
6.162650	    162.000000	      0.918549
6.175000	    142.000000	      0.801930
6.187350	    162.000000	      0.911230
6.199700	    158.000000	      0.885193
6.212050	    150.000000	      0.837035
6.224400	    178.000000	      0.989344
6.236750	    180.000000	      0.996502
6.249100	    166.000000	      0.915367
6.261450	    178.000000	      0.977670
6.273800	    188.000000	      1.028534
6.286150	    158.000000	      0.861013
6.298500	    158.000000	      0.857640
6.310850	    160.000000	      0.865100
6.323200	    168.000000	      0.904811
6.335550	    160.000000	      0.858368
6.347900	    138.000000	      0.737465
6.360250	    138.000000	      0.734603
6.372600	    220.000000	      1.166572
6.384950	    152.000000	      0.802880
6.397300	    150.000000	      0.789260
6.409650	    184.000000	      0.964432
6.422000	    180.000000	      0.939840
6.434350	    172.000000	      0.894626
6.446700	    174.000000	      0.901564
6.459050	    148.000000	      0.763918
6.471400	    184.000000	      0.946114
6.483750	    164.000000	      0.840066
6.496100	    190.000000	      0.969551
6.508450	    164.000000	      0.833702
6.520800	    180.000000	      0.911576
6.533150	    210.000000	      1.059489
6.545500	    206.000000	      1.035390
6.557850	    206.000000	      1.031494
6.570200	    182.000000	      0.907897
6.582550	    196.000000	      0.974070
6.594900	    168.000000	      0.831793
6.607250	    200.000000	      0.986531
6.619600	    148.000000	      0.727312
6.631950	    188.000000	      0.920445
6.644300	    180.000000	      0.878004
6.656650	    212.000000	      1.030260
6.669000	    218.000000	      1.055498
6.681350	    224.000000	      1.080542
6.693700	    216.000000	      1.038110
6.706050	    158.000000	      0.756564
6.718400	    210.000000	      1.001866
6.730750	    218.000000	      1.036220
6.743100	    196.000000	      0.928238
6.755450	    220.000000	      1.038093
6.767800	    218.000000	      1.024905
6.780150	    214.000000	      1.002438
6.792500	    224.000000	      1.045469
6.804850	    208.000000	      0.967272
6.817200	    240.000000	      1.112043
6.829550	    244.000000	      1.126491
6.841900	    258.000000	      1.186830
6.854250	    244.000000	      1.118387
6.866600	    206.000000	      0.940819
6.878950	    234.000000	      1.064863
6.891300	    244.000000	      1.106394
6.903650	    248.000000	      1.120512
6.916000	    228.000000	      1.026472
6.928350	    206.000000	      0.924123
6.940700	    236.000000	      1.054940
6.953050	    240.000000	      1.069012
6.965400	    210.000000	      0.932072
6.977750	    246.000000	      1.087994
6.990100	    222.000000	      0.978382
7.002450	    240.000000	      1.053983
7.014800	    244.000000	      1.067779
7.027150	    272.000000	      1.186131
7.039500	    236.000000	      1.025535
7.051850	    250.000000	      1.082570
7.064200	    262.000000	      1.130570
7.076550	    226.000000	      0.971824
7.088900	    266.000000	      1.139846
7.101250	    266.000000	      1.135885
7.113600	    236.000000	      1.004281
7.125950	    208.000000	      0.882064
7.138300	    236.000000	      0.997343
7.150650	    278.000000	      1.170782
7.163000	    286.000000	      1.200324
7.175350	    206.000000	      0.861595
7.187700	    294.000000	      1.225433
7.200050	    252.000000	      1.046771
7.212400	    234.000000	      0.968676
7.224750	    264.000000	      1.089132
7.237100	    238.000000	      0.978521
7.249450	    280.000000	      1.147282
7.261800	    266.000000	      1.086214
7.274150	    272.000000	      1.106947
7.286500	    294.000000	      1.192427
7.298850	    252.000000	      1.018624
7.311200	    296.000000	      1.192440
7.323550	    278.000000	      1.116153
7.335900	    294.000000	      1.176421
7.348250	    290.000000	      1.156518
7.360600	    274.000000	      1.089046
7.372950	    236.000000	      0.934871
7.385300	    226.000000	      0.892266
7.397650	    266.000000	      1.046686
7.410000	    260.000000	      1.019669
7.422350	    250.000000	      0.977191
7.434700	    302.000000	      1.176528
7.447050	    270.000000	      1.048377
7.459400	    262.000000	      1.013948
7.471750	    330.000000	      1.272892
7.484100	    276.000000	      1.061090
7.496450	    304.000000	      1.164889
7.508800	    284.000000	      1.084675
7.521150	    246.000000	      0.936459
7.533500	    280.000000	      1.062397
7.545850	    252.000000	      0.953030
7.558200	    288.000000	      1.085620
7.570550	    268.000000	      1.006937
7.582900	    304.000000	      1.138479
7.595250	    298.000000	      1.112383
7.607600	    282.000000	      1.049243
7.619950	    302.000000	      1.120018
7.632300	    300.000000	      1.109003
7.644650	    306.000000	      1.127531
7.657000	    286.000000	      1.050439
7.669350	    312.000000	      1.142246
7.681700	    310.000000	      1.131278
7.694050	    258.000000	      0.938495
7.706400	    300.000000	      1.087778
7.718750	    288.000000	      1.040928
7.731100	    252.000000	      0.907905
7.743450	    304.000000	      1.091759
7.755800	    302.000000	      1.081125
7.768150	    252.000000	      0.899265
7.780500	    326.000000	      1.159644
7.792850	    296.000000	      1.049594
7.805200	    314.000000	      1.109900
7.817550	    294.000000	      1.035925
7.829900	    302.000000	      1.060759
7.842250	    276.000000	      0.966385
7.854600	    260.000000	      0.907502
7.866950	    276.000000	      0.960326
7.879300	    286.000000	      0.992003
7.891650	    240.000000	      0.829847
7.904000	    290.000000	      0.999600
7.916350	    286.000000	      0.982739
7.928700	    278.000000	      0.952277
7.941050	    314.000000	      1.072250
7.953400	    262.000000	      0.891904
7.965750	    296.000000	      1.004525
7.978100	    288.000000	      0.974352
7.990450	    250.000000	      0.843179
8.002800	    292.000000	      0.981796
8.015150	    292.000000	      0.978773
8.027500	    274.000000	      0.915613
8.039850	    282.000000	      0.939454
8.052200	    316.000000	      1.049495
8.064550	    296.000000	      0.980062
8.076900	    326.000000	      1.076095
8.089250	    300.000000	      0.987250
8.101600	    290.000000	      0.951434
8.113950	    302.000000	      0.987790
8.126300	    320.000000	      1.043486
8.138650	    284.000000	      0.923285
8.151000	    264.000000	      0.855666
8.163350	    296.000000	      0.956483
8.175700	    316.000000	      1.018027
8.188050	    300.000000	      0.963568
8.200400	    280.000000	      0.896624
8.212750	    266.000000	      0.849233
8.225100	    298.000000	      0.948541
8.237450	    300.000000	      0.952046
8.249800	    294.000000	      0.930214
8.262150	    304.000000	      0.958980
8.274500	    302.000000	      0.949830
8.286850	    298.000000	      0.934457
8.299200	    318.000000	      0.994207
8.311550	    312.000000	      0.972552
8.323900	    258.000000	      0.801841
8.336250	    310.000000	      0.960600
8.348600	    246.000000	      0.760029
8.360950	    306.000000	      0.942611
8.373300	    292.000000	      0.896833
8.385650	    356.000000	      1.090181
8.398000	    290.000000	      0.885459
8.410350	    306.000000	      0.931570
8.422700	    334.000000	      1.013832
8.435050	    302.000000	      0.914016
8.447400	    330.000000	      0.995841
8.459750	    328.000000	      0.986918
8.472100	    306.000000	      0.918040
8.484450	    308.000000	      0.921352
8.496800	    320.000000	      0.954468
8.509150	    302.000000	      0.898166
8.521500	    306.000000	      0.907427
8.533850	    308.000000	      0.910716
8.546200	    308.000000	      0.908086
8.558550	    342.000000	      1.005421
8.570900	    350.000000	      1.025977
8.583250	    304.000000	      0.888571
8.595600	    344.000000	      1.002601
8.607950	    332.000000	      0.964852
8.620300	    318.000000	      0.921520
8.632650	    314.000000	      0.907327
8.645000	    306.000000	      0.881685
8.657350	    308.000000	      0.884918
8.669700	    310.000000	      0.888128
8.682050	    310.000000	      0.885604
8.694400	    366.000000	      1.042615
8.706750	    360.000000	      1.022616
8.719100	    312.000000	      0.883758
8.731450	    352.000000	      0.994242
8.743800	    368.000000	      1.036501
8.756150	    374.000000	      1.050431
8.768500	    344.000000	      0.963452
8.780850	    316.000000	      0.882544
8.793200	    386.000000	      1.075018
8.805550	    362.000000	      1.005351
8.817900	    344.000000	      0.952687
8.830250	    362.000000	      0.999735
8.842600	    386.000000	      1.063040
8.854950	    358.000000	      0.983180
8.867300	    366.000000	      1.002353
8.879650	    358.000000	      0.977718
8.892000	    362.000000	      0.985898
8.904350	    370.000000	      1.004892
8.916700	    364.000000	      0.985860
8.929050	    380.000000	      1.026350
8.941400	    370.000000	      0.996582
8.953750	    382.000000	      1.026067
8.966100	    364.000000	      0.975027
8.978450	    384.000000	      1.025772
8.990800	    376.000000	      1.001644
9.003150	    384.000000	      1.020151
9.015500	    420.000000	      1.112735
9.027850	    390.000000	      1.030429
9.040200	    438.000000	      1.154092
9.052550	    422.000000	      1.108901
9.064900	    378.000000	      0.990576
9.077250	    380.000000	      0.993110
9.089600	    382.000000	      0.995626
9.101950	    440.000000	      1.143684
9.114300	    402.000000	      1.042081
9.126650	    394.000000	      1.018581
9.139000	    380.000000	      0.979735
9.151350	    402.000000	      1.033661
9.163700	    402.000000	      1.030876
9.176050	    386.000000	      0.987184
9.188400	    398.000000	      1.015139
9.200750	    402.000000	      1.022591
9.213100	    412.000000	      1.045220
9.225450	    410.000000	      1.037364
9.237800	    330.000000	      0.832720
9.250150	    384.000000	      0.966398
9.262500	    418.000000	      1.049161
9.274850	    402.000000	      1.006316
9.287200	    378.000000	      0.943723
9.299550	    440.000000	      1.095598
9.311900	    354.000000	      0.879121
9.324250	    450.000000	      1.114569
9.336600	    408.000000	      1.007871
9.348950	    460.000000	      1.133325
9.361300	    454.000000	      1.115593
9.373650	    422.000000	      1.034230
9.386000	    408.000000	      0.997290
9.398350	    500.000000	      1.218959
9.410700	    488.000000	      1.186583
9.423050	    436.000000	      1.057367
9.435400	    412.000000	      0.996549
9.447750	    376.000000	      0.907096
9.460100	    356.000000	      0.856605
9.472450	    444.000000	      1.065567
9.484800	    412.000000	      0.986196
9.497150	    414.000000	      0.988407
9.509500	    464.000000	      1.104905
9.521850	    460.000000	      1.092540
9.534200	    450.000000	      1.066022
9.546550	    440.000000	      1.039638
9.558900	    480.000000	      1.131221
9.571250	    406.000000	      0.954357
9.583600	    424.000000	      0.994102
9.595950	    462.000000	      1.080409
9.608300	    410.000000	      0.956341
9.620650	    420.000000	      0.977153
9.633000	    416.000000	      0.965367
9.645350	    468.000000	      1.083259
9.657700	    456.000000	      1.052785
9.670050	    444.000000	      1.022463
9.682400	    460.000000	      1.056608
9.694750	    486.000000	      1.113487
9.707100	    446.000000	      1.019244
9.719450	    486.000000	      1.107835
9.731800	    424.000000	      0.964055
9.744150	    442.000000	      1.002436
9.756500	    454.000000	      1.027046
9.768850	    456.000000	      1.028964
9.781200	    448.000000	      1.008361
9.793550	    450.000000	      1.010310
9.805900	    426.000000	      0.954019
9.818250	    402.000000	      0.898008
9.830600	    438.000000	      0.975970
9.842950	    416.000000	      0.924624
9.855300	    478.000000	      1.059767
9.867650	    486.000000	      1.074808
9.880000	    490.000000	      1.080947
9.892350	    424.000000	      0.933016
9.904700	    446.000000	      0.978981
9.917050	    456.000000	      0.998440
9.929400	    502.000000	      1.096428
9.941750	    470.000000	      1.023987
9.954100	    426.000000	      0.925823
9.966450	    496.000000	      1.075283
9.978800	    470.000000	      1.016397
9.991150	    504.000000	      1.087231
10.003500	    470.000000	      1.011384
10.015850	    514.000000	      1.103341
10.028200	    484.000000	      1.036386
10.040550	    458.000000	      0.978301
10.052900	    484.000000	      1.031300
10.065250	    468.000000	      0.994761
10.077600	    466.000000	      0.988084
10.089950	    448.000000	      0.947594
10.102300	    482.000000	      1.017018
10.114650	    484.000000	      1.018746
10.127000	    506.000000	      1.062456
10.139350	    472.000000	      0.988653
