#distance	             h	             g
5.112900	    224.000000	      0.000821
5.125250	    196.000000	      0.000715
5.137600	    242.000000	      0.000878
5.149950	    202.000000	      0.000730
5.162300	    216.000000	      0.000776
5.174650	    184.000000	      0.000658
5.187000	    242.000000	      0.000862
5.199350	    228.000000	      0.000808
5.211700	    188.000000	      0.000663
5.224050	    206.000000	      0.000723
5.236400	    216.000000	      0.000755
5.248750	    212.000000	      0.000737
5.261100	    212.000000	      0.000734
5.273450	    198.000000	      0.000682
5.285800	    206.000000	      0.000706
5.298150	    222.000000	      0.000758
5.310500	    204.000000	      0.000693
5.322850	    204.000000	      0.000690
5.335200	    222.000000	      0.000747
5.347550	    186.000000	      0.000623
5.359900	    188.000000	      0.000627
5.372250	    226.000000	      0.000750
5.384600	    238.000000	      0.000786
5.396950	    180.000000	      0.000592
5.409300	    236.000000	      0.000773
5.421650	    228.000000	      0.000743
5.434000	    230.000000	      0.000746
5.446350	    230.000000	      0.000743
5.458700	    228.000000	      0.000733
5.471050	    218.000000	      0.000698
5.483400	    266.000000	      0.000847
5.495750	    244.000000	      0.000774
5.508100	    202.000000	      0.000638
5.520450	    194.000000	      0.000610
5.532800	    234.000000	      0.000732
5.545150	    246.000000	      0.000766
5.557500	    236.000000	      0.000732
5.569850	    238.000000	      0.000735
5.582200	    188.000000	      0.000578
5.594550	    236.000000	      0.000722
5.606900	    248.000000	      0.000756
5.619250	    232.000000	      0.000704
5.631600	    240.000000	      0.000725
5.643950	    258.000000	      0.000776
5.656300	    242.000000	      0.000724
5.668650	    204.000000	      0.000608
5.681000	    220.000000	      0.000653
5.693350	    218.000000	      0.000644
5.705700	    250.000000	      0.000735
5.718050	    224.000000	      0.000656
5.730400	    222.000000	      0.000647
5.742750	    178.000000	      0.000517
5.755100	    208.000000	      0.000601
5.767450	    224.000000	      0.000645
5.779800	    232.000000	      0.000665
5.792150	    228.000000	      0.000651
5.804500	    238.000000	      0.000676
5.816850	    246.000000	      0.000696
5.829200	    218.000000	      0.000614
5.841550	    254.000000	      0.000713
5.853900	    234.000000	      0.000654
5.866250	    254.000000	      0.000707
5.878600	    222.000000	      0.000615
5.890950	    272.000000	      0.000751
5.903300	    230.000000	      0.000632
5.915650	    238.000000	      0.000651
5.928000	    224.000000	      0.000610
5.940350	    242.000000	      0.000657
5.952700	    240.000000	      0.000649
5.965050	    276.000000	      0.000743
5.977400	    268.000000	      0.000718
5.989750	    260.000000	      0.000694
6.002100	    256.000000	      0.000680
6.014450	    268.000000	      0.000709
6.026800	    278.000000	      0.000733
6.039150	    270.000000	      0.000709
6.051500	    268.000000	      0.000701
6.063850	    252.000000	      0.000656
6.076200	    282.000000	      0.000731
6.088550	    234.000000	      0.000604
6.100900	    248.000000	      0.000638
