17.100000	nan

17.200001	nan

17.300001	nan

17.400000	nan

17.500000	nan

17.600000	nan

17.700001	nan

17.800001	nan

17.900000	nan

18.000000	nan

18.100000	nan

18.200001	nan

18.300001	nan

18.400000	nan

18.500000	nan

18.600000	nan

18.700001	nan

18.800001	nan

18.900000	nan

19.000000	nan

19.100000	nan

19.200001	nan

19.300001	nan

19.400000	nan

19.500000	nan

19.600000	nan

19.700001	nan

19.800001	nan

19.900000	nan

20.000000	nan

20.100000	nan

20.200001	nan

20.300001	nan

20.400000	nan

20.500000	nan

20.600000	nan

20.700001	nan

20.800001	nan

20.900000	nan

21.000000	nan

21.100000	nan

21.200001	nan

21.300001	nan

21.400000	nan

21.500000	nan

21.600000	nan

21.700001	nan

21.800001	nan

21.900000	nan

22.000000	nan

22.100000	nan

22.200001	nan

22.300001	nan

22.400000	nan

22.500000	nan

22.600000	nan

22.700001	nan

22.800001	nan

22.900000	nan

23.000000	nan

23.100000	nan

23.200001	nan

23.300001	nan

23.400000	nan

23.500000	nan

23.600000	nan

23.700001	nan

23.800001	nan

23.900000	nan

24.000000	nan

24.100000	nan

24.200001	nan

24.300001	nan

24.400000	nan

24.500000	nan

24.600000	nan

24.700001	nan

24.800001	nan

24.900000	nan

25.000000	nan

25.100000	nan

25.200001	nan

25.300001	nan

25.400000	nan

25.500000	nan

25.600000	nan

25.700001	nan

25.800001	nan

25.900000	nan

26.000000	nan

26.100000	nan

26.200001	nan

26.300001	nan

26.400000	nan

26.500000	nan

26.600000	nan

26.700001	nan

26.800001	nan

26.900000	nan

27.000000	nan

27.100000	nan

27.200001	nan

27.300001	nan

27.400000	nan

27.500000	nan

27.600000	nan

27.700001	nan

27.800001	nan

27.900000	nan

28.000000	nan

28.100000	nan

28.200001	nan

28.300001	nan

28.400000	nan

28.500000	nan

28.600000	nan

28.700001	nan

28.800001	nan

28.900000	nan

29.000000	nan

29.100000	nan

29.200001	nan

29.300001	nan

29.400000	nan

29.500000	nan

29.600000	nan

29.700001	nan

29.800001	nan

29.900000	nan

30.000000	nan

30.100000	nan

30.200001	nan

30.300001	nan

30.400000	nan

30.500000	nan

30.600000	nan

30.700001	nan

30.800001	nan

30.900000	nan

31.000000	nan

31.100000	nan

31.200001	nan

31.300001	nan

31.400000	nan

31.500000	nan

31.600000	nan

31.700001	nan

31.800001	nan

31.900000	nan

32.000000	nan

32.100002	nan

32.200001	nan

32.299999	nan

32.400002	nan

32.500000	nan

32.600002	nan

32.700001	nan

32.799999	nan

32.900002	nan

33.000000	nan

33.100002	nan

33.200001	nan

33.299999	nan

33.400002	nan

33.500000	nan

33.600002	nan

33.700001	nan

33.799999	nan

33.900002	nan

34.000000	nan

34.100002	nan

34.200001	nan

34.299999	nan

34.400002	nan

34.500000	nan

34.600002	nan

34.700001	nan

34.799999	nan

34.900002	nan

35.000000	nan

35.100002	nan

35.200001	nan

35.299999	nan

35.400002	nan

35.500000	nan

35.600002	nan

35.700001	nan

35.799999	nan

35.900002	nan

36.000000	nan

36.100002	nan

36.200001	nan

36.299999	nan

36.400002	nan

36.500000	nan

36.600002	nan

36.700001	nan

36.799999	nan

36.900002	nan

37.000000	nan

37.100002	nan

37.200001	nan

37.299999	nan

37.400002	nan

37.500000	nan

37.600002	nan

37.700001	nan

37.799999	nan

37.900002	nan

38.000000	nan

38.100002	nan

38.200001	nan

38.299999	nan

38.400002	nan

38.500000	nan

38.600002	nan

38.700001	nan

38.799999	nan

38.900002	nan

39.000000	nan

39.100002	nan

39.200001	nan

39.299999	nan

39.400002	nan

39.500000	nan

39.600002	nan

39.700001	nan

39.799999	nan

39.900002	nan

40.000000	nan

40.100002	nan

40.200001	nan

40.299999	nan

40.400002	nan

40.500000	nan

40.600002	nan

40.700001	nan

40.799999	nan

40.900002	nan

41.000000	nan

41.100002	nan

41.200001	nan

41.299999	nan

41.400002	nan

41.500000	nan

41.600002	nan

41.700001	nan

41.799999	nan

41.900002	nan

42.000000	nan

42.100002	nan

42.200001	nan

42.299999	nan

42.400002	nan

42.500000	nan

42.600002	nan

42.700001	nan

42.799999	nan

42.900002	nan

43.000000	nan

43.100002	nan

43.200001	nan

43.299999	nan

43.400002	nan

43.500000	nan

43.600002	nan

43.700001	nan

43.799999	nan

43.900002	nan

44.000000	nan

44.100002	nan

44.200001	nan

44.299999	nan

44.400002	nan

44.500000	nan

44.600002	nan

44.700001	nan

44.799999	nan

44.900002	nan

45.000000	nan

45.100002	nan

45.200001	nan

45.299999	nan

45.400002	nan

45.500000	nan

45.600002	nan

45.700001	nan

45.799999	nan

45.900002	nan

46.000000	nan

46.100002	nan

46.200001	nan

46.299999	nan

46.400002	nan

46.500000	nan

46.600002	nan

46.700001	nan

46.799999	nan

46.900002	nan

47.000000	nan

47.100002	nan

47.200001	nan

47.299999	nan

47.400002	nan

47.500000	nan

47.600002	nan

47.700001	nan

47.799999	nan

47.900002	nan

48.000000	nan

48.100002	nan

48.200001	nan

48.299999	nan

48.400002	nan

48.500000	nan

48.600002	nan

48.700001	nan

48.799999	nan

48.900002	nan

49.000000	nan

49.100002	nan

49.200001	nan

49.299999	nan

49.400002	nan

49.500000	nan

49.600002	nan

49.700001	nan

49.799999	nan

49.900002	nan

