#Cycle	Epot	P

 984	-280.543050	0.000000
 985	-280.412430	0.000000
 986	-280.145635	0.000000
 987	-280.128734	0.000000
 988	-280.096771	0.000000
 989	-279.851251	0.000000
 990	-279.845988	0.000000
 991	-279.982588	0.000000
 992	-280.064178	0.000000
 993	-280.608713	0.000000
 994	-280.333966	0.000000
 995	-280.122230	0.000000
 996	-279.818047	0.000000
 997	-279.476317	0.000000
 998	-279.957556	0.000000
 999	-280.367552	0.000000
 1000	-280.570556	0.000000
 1001	-280.704947	0.000000
 1002	-280.921255	0.000000
 1003	-280.729751	0.000000
 1004	-280.673952	0.000000
 1005	-280.531693	0.000000
 1006	-280.897222	0.000000
 1007	-280.426742	0.000000
 1008	-280.659249	0.000000
 1009	-281.109838	0.000000
 1010	-281.334454	0.000000
 1011	-281.146681	0.000000
 1012	-281.411058	0.000000
 1013	-281.737129	0.000000
 1014	-281.377733	0.000000
 1015	-281.150832	0.000000
 1016	-281.173570	0.000000
 1017	-281.390552	0.000000
 1018	-281.835175	0.000000
 1019	-282.068403	0.000000
 1020	-281.900558	0.000000
 1021	-281.642980	0.000000
 1022	-281.541732	0.000000
 1023	-281.443411	0.000000
 1024	-281.636995	0.000000
 1025	-282.044353	0.000000
 1026	-281.933790	0.000000
 1027	-281.537438	0.000000
 1028	-281.403601	0.000000
 1029	-281.253716	0.000000
 1030	-281.519081	0.000000
 1031	-281.404352	0.000000
 1032	-281.614368	0.000000
 1033	-281.544904	0.000000
 1034	-281.902608	0.000000
 1035	-281.941168	0.000000
 1036	-282.170522	0.000000
 1037	-282.500852	0.000000
 1038	-281.958268	0.000000
 1039	-281.958751	0.000000
 1040	-282.155442	0.000000
 1041	-282.015303	0.000000
 1042	-282.145761	0.000000
 1043	-282.047615	0.000000
 1044	-282.032641	0.000000
 1045	-281.968807	0.000000
 1046	-282.255088	0.000000
 1047	-282.635548	0.000000
 1048	-282.689065	0.000000
 1049	-282.225162	0.000000
 1050	-281.947406	0.000000
 1051	-281.794570	0.000000
 1052	-281.664275	0.000000
 1053	-281.989319	0.000000
 1054	-282.234513	0.000000
 1055	-281.993564	0.000000
 1056	-282.288704	0.000000
 1057	-282.357045	0.000000
 1058	-282.240151	0.000000
 1059	-282.349098	0.000000
 1060	-282.345250	0.000000
 1061	-282.280867	0.000000
 1062	-282.122893	0.000000
 1063	-281.895644	0.000000
 1064	-282.323576	0.000000
 1065	-282.446979	0.000000
 1066	-282.719805	0.000000
 1067	-282.630955	0.000000
 1068	-282.649718	0.000000
 1069	-282.622599	0.000000
 1070	-282.347905	0.000000
 1071	-281.915371	0.000000
 1072	-281.938266	0.000000
 1073	-281.830960	0.000000
 1074	-281.400662	0.000000
 1075	-281.771792	0.000000
 1076	-281.950249	0.000000
 1077	-281.894665	0.000000
 1078	-281.700141	0.000000
 1079	-281.476962	0.000000
 1080	-281.663360	0.000000
 1081	-281.984007	0.000000
 1082	-282.361383	0.000000
 1083	-282.090284	0.000000
 1084	-282.431324	0.000000
 1085	-282.568491	0.000000
 1086	-282.607263	0.000000
 1087	-282.944854	0.000000
 1088	-282.981220	0.000000
 1089	-283.047262	0.000000
 1090	-282.780337	0.000000
 1091	-282.840037	0.000000
 1092	-282.619761	0.000000
 1093	-282.740860	0.000000
 1094	-282.604110	0.000000
 1095	-283.062036	0.000000
 1096	-283.152546	0.000000
 1097	-283.186156	0.000000
 1098	-283.144976	0.000000
 1099	-282.934824	0.000000
 1100	-282.492288	0.000000
 1101	-282.463413	0.000000
 1102	-282.456148	0.000000
 1103	-282.548060	0.000000
 1104	-282.549370	0.000000
 1105	-283.102782	0.000000
 1106	-283.136002	0.000000
 1107	-283.377550	0.000000
 1108	-283.245443	0.000000
 1109	-283.263096	0.000000
 1110	-283.248448	0.000000
 1111	-282.717180	0.000000
 1112	-282.543346	0.000000
 1113	-282.724579	0.000000
 1114	-282.801852	0.000000
 1115	-283.019409	0.000000
 1116	-283.448371	0.000000
 1117	-283.430364	0.000000
 1118	-283.128580	0.000000
 1119	-283.089240	0.000000
 1120	-282.696932	0.000000
 1121	-283.012825	0.000000
 1122	-283.366126	0.000000
 1123	-283.230111	0.000000
 1124	-283.731970	0.000000
 1125	-283.643591	0.000000
 1126	-283.223658	0.000000
 1127	-283.082634	0.000000
 1128	-283.525064	0.000000
 1129	-283.362069	0.000000
 1130	-283.031591	0.000000
 1131	-282.655287	0.000000
 1132	-282.634907	0.000000
 1133	-282.874487	0.000000
 1134	-282.969061	0.000000
 1135	-283.111077	0.000000
 1136	-283.160070	0.000000
 1137	-283.065713	0.000000
 1138	-282.768016	0.000000
 1139	-282.979952	0.000000
 1140	-283.248792	0.000000
 1141	-283.420766	0.000000
 1142	-283.403303	0.000000
 1143	-283.341863	0.000000
 1144	-283.517104	0.000000
 1145	-283.390219	0.000000
 1146	-283.690558	0.000000
 1147	-283.980899	0.000000
 1148	-283.892177	0.000000
 1149	-283.926275	0.000000
 1150	-283.745443	0.000000
 1151	-284.028956	0.000000
 1152	-284.030892	0.000000
 1153	-283.541117	0.000000
 1154	-283.316311	0.000000
 1155	-283.305105	0.000000
 1156	-283.034979	0.000000
 1157	-282.863479	0.000000
 1158	-282.373646	0.000000
 1159	-282.710047	0.000000
 1160	-282.740257	0.000000
 1161	-283.002127	0.000000
 1162	-283.470255	0.000000
 1163	-283.475345	0.000000
 1164	-283.362510	0.000000
 1165	-283.241594	0.000000
 1166	-283.689395	0.000000
 1167	-283.930957	0.000000
 1168	-284.222681	0.000000
 1169	-284.321952	0.000000
 1170	-284.235665	0.000000
 1171	-284.248829	0.000000
 1172	-284.136722	0.000000
 1173	-284.071813	0.000000
 1174	-283.700994	0.000000
 1175	-283.810195	0.000000
 1176	-283.821781	0.000000
 1177	-283.581458	0.000000
 1178	-283.763632	0.000000
 1179	-284.241810	0.000000
 1180	-284.194990	0.000000
 1181	-283.921491	0.000000
 1182	-283.994743	0.000000
 1183	-284.032019	0.000000
 1184	-283.992701	0.000000
 1185	-283.789115	0.000000
 1186	-283.573048	0.000000
 1187	-283.227688	0.000000
 1188	-283.293368	0.000000
 1189	-282.955268	0.000000
 1190	-283.072587	0.000000
 1191	-282.990907	0.000000
 1192	-283.141213	0.000000
 1193	-283.253775	0.000000
 1194	-283.270918	0.000000
 1195	-283.578520	0.000000
 1196	-283.623269	0.000000
 1197	-283.575676	0.000000
 1198	-283.423101	0.000000
 1199	-283.178695	0.000000
 1200	-283.021863	0.000000
 1201	-282.995759	0.000000
 1202	-283.207385	0.000000
 1203	-283.073380	0.000000
 1204	-283.247382	0.000000
 1205	-283.392602	0.000000
 1206	-283.508699	0.000000
 1207	-283.514264	0.000000
 1208	-283.572196	0.000000
 1209	-283.278967	0.000000
 1210	-283.007878	0.000000
 1211	-282.896438	0.000000
 1212	-282.625305	0.000000
 1213	-282.720899	0.000000
 1214	-282.982573	0.000000
 1215	-283.328837	0.000000
 1216	-283.350327	0.000000
 1217	-283.181587	0.000000
 1218	-283.249393	0.000000
 1219	-283.208722	0.000000
 1220	-283.052677	0.000000
 1221	-283.241157	0.000000
 1222	-283.880288	0.000000
 1223	-284.062781	0.000000
 1224	-284.011145	0.000000
 1225	-283.829223	0.000000
 1226	-283.781424	0.000000
 1227	-283.795510	0.000000
 1228	-283.633309	0.000000
 1229	-283.854947	0.000000
 1230	-283.966503	0.000000
 1231	-283.634499	0.000000
 1232	-283.645599	0.000000
 1233	-283.860611	0.000000
 1234	-283.996242	0.000000
 1235	-284.085824	0.000000
 1236	-283.856628	0.000000
 1237	-284.048768	0.000000
 1238	-284.053828	0.000000
 1239	-284.087839	0.000000
 1240	-283.800467	0.000000
 1241	-283.734907	0.000000
 1242	-283.798554	0.000000
 1243	-283.286661	0.000000
 1244	-283.335391	0.000000
 1245	-283.561789	0.000000
 1246	-283.482177	0.000000
 1247	-283.390067	0.000000
 1248	-283.507045	0.000000
 1249	-283.333465	0.000000
 1250	-283.571021	0.000000
 1251	-283.486916	0.000000
 1252	-283.452644	0.000000
 1253	-283.540490	0.000000
 1254	-283.593327	0.000000
 1255	-283.899487	0.000000
 1256	-283.870844	0.000000
 1257	-284.322763	0.000000
 1258	-284.057372	0.000000
 1259	-283.952068	0.000000
 1260	-283.771951	0.000000
 1261	-283.595136	0.000000
 1262	-283.718572	0.000000
 1263	-284.198297	0.000000
 1264	-283.926411	0.000000
 1265	-283.769830	0.000000
 1266	-283.912749	0.000000
 1267	-284.077235	0.000000
 1268	-284.119602	0.000000
 1269	-284.381552	0.000000
 1270	-284.790464	0.000000
 1271	-284.679038	0.000000
 1272	-284.497984	0.000000
 1273	-284.391474	0.000000
 1274	-284.151502	0.000000
 1275	-284.309466	0.000000
 1276	-284.289179	0.000000
 1277	-284.037067	0.000000
 1278	-284.049791	0.000000
 1279	-284.211031	0.000000
 1280	-284.241289	0.000000
 1281	-284.388235	0.000000
 1282	-284.506395	0.000000
 1283	-284.443507	0.000000
 1284	-284.502366	0.000000
 1285	-284.542039	0.000000
 1286	-284.169383	0.000000
 1287	-284.501302	0.000000
 1288	-284.473521	0.000000
 1289	-284.351905	0.000000
 1290	-284.111009	0.000000
 1291	-283.981986	0.000000
 1292	-283.823536	0.000000
 1293	-284.048652	0.000000
 1294	-284.402920	0.000000
 1295	-283.951687	0.000000
 1296	-283.873248	0.000000
 1297	-283.921477	0.000000
 1298	-283.856062	0.000000
 1299	-284.292261	0.000000
 1300	-284.317790	0.000000
 1301	-284.377157	0.000000
 1302	-284.456021	0.000000
 1303	-284.298228	0.000000
 1304	-283.708932	0.000000
 1305	-283.398038	0.000000
 1306	-283.529005	0.000000
 1307	-283.588467	0.000000
 1308	-283.653480	0.000000
 1309	-283.791857	0.000000
 1310	-283.939283	0.000000
 1311	-283.875310	0.000000
 1312	-283.944861	0.000000
 1313	-283.489094	0.000000
 1314	-283.375925	0.000000
 1315	-283.211069	0.000000
 1316	-283.674181	0.000000
 1317	-283.893588	0.000000
 1318	-283.862683	0.000000
 1319	-283.574443	0.000000
 1320	-283.770887	0.000000
 1321	-283.789810	0.000000
 1322	-283.891265	0.000000
 1323	-283.567535	0.000000
 1324	-283.697911	0.000000
 1325	-284.020315	0.000000
 1326	-284.113201	0.000000
 1327	-284.313786	0.000000
 1328	-284.359562	0.000000
 1329	-283.981292	0.000000
 1330	-284.118297	0.000000
 1331	-284.018576	0.000000
 1332	-284.023205	0.000000
 1333	-283.798051	0.000000
 1334	-283.743914	0.000000
 1335	-284.301974	0.000000
 1336	-284.350111	0.000000
 1337	-284.248024	0.000000
 1338	-283.747940	0.000000
 1339	-283.465805	0.000000
 1340	-283.480938	0.000000
 1341	-283.746067	0.000000
 1342	-283.446396	0.000000
 1343	-283.634927	0.000000
 1344	-283.584965	0.000000
 1345	-283.803546	0.000000
 1346	-283.497081	0.000000
 1347	-283.508631	0.000000
 1348	-283.705334	0.000000
 1349	-283.654938	0.000000
 1350	-284.004217	0.000000
 1351	-284.237944	0.000000
 1352	-283.749609	0.000000
 1353	-283.440214	0.000000
 1354	-283.041623	0.000000
 1355	-283.070469	0.000000
 1356	-283.180980	0.000000
 1357	-283.340856	0.000000
 1358	-283.395288	0.000000
 1359	-283.626496	0.000000
 1360	-283.848380	0.000000
 1361	-283.603250	0.000000
 1362	-283.484756	0.000000
 1363	-283.557852	0.000000
 1364	-283.345508	0.000000
 1365	-283.253710	0.000000
 1366	-283.065307	0.000000
 1367	-282.887609	0.000000
 1368	-283.080062	0.000000
 1369	-283.065394	0.000000
 1370	-282.819968	0.000000
 1371	-283.713741	0.000000
 1372	-283.839972	0.000000
 1373	-284.233747	0.000000
 1374	-284.272242	0.000000
 1375	-284.199257	0.000000
 1376	-284.278438	0.000000
 1377	-284.175641	0.000000
 1378	-284.057200	0.000000
 1379	-283.996514	0.000000
 1380	-283.740733	0.000000
 1381	-283.541389	0.000000
 1382	-283.317717	0.000000
 1383	-283.580941	0.000000
 1384	-283.619151	0.000000
 1385	-283.602501	0.000000
 1386	-283.440169	0.000000
 1387	-283.592695	0.000000
 1388	-283.528609	0.000000
 1389	-283.429506	0.000000
 1390	-283.379728	0.000000
 1391	-283.187683	0.000000
 1392	-283.193440	0.000000
 1393	-283.209469	0.000000
 1394	-283.403905	0.000000
 1395	-283.508661	0.000000
 1396	-283.824841	0.000000
 1397	-283.720087	0.000000
 1398	-283.667143	0.000000
 1399	-283.781922	0.000000
 1400	-283.971633	0.000000
 1401	-284.017894	0.000000
 1402	-283.719083	0.000000
 1403	-284.143622	0.000000
 1404	-284.654734	0.000000
 1405	-284.877959	0.000000
 1406	-284.707021	0.000000
 1407	-284.644732	0.000000
 1408	-284.502507	0.000000
 1409	-284.654924	0.000000
 1410	-284.723305	0.000000
 1411	-284.547550	0.000000
 1412	-284.384623	0.000000
 1413	-284.116725	0.000000
 1414	-284.055240	0.000000
 1415	-284.123850	0.000000
 1416	-284.401111	0.000000
 1417	-284.523413	0.000000
 1418	-284.690066	0.000000
 1419	-284.503005	0.000000
 1420	-284.776291	0.000000
 1421	-284.896277	0.000000
 1422	-284.779673	0.000000
 1423	-284.989899	0.000000
 1424	-284.476154	0.000000
 1425	-284.280113	0.000000
 1426	-284.186104	0.000000
 1427	-284.054540	0.000000
 1428	-283.931570	0.000000
 1429	-284.203282	0.000000
 1430	-284.364640	0.000000
 1431	-284.198319	0.000000
 1432	-283.903743	0.000000
 1433	-283.792868	0.000000
 1434	-283.576444	0.000000
 1435	-283.782887	0.000000
 1436	-283.749530	0.000000
 1437	-283.482141	0.000000
 1438	-283.820180	0.000000
 1439	-283.999557	0.000000
 1440	-283.809624	0.000000
 1441	-283.953454	0.000000
 1442	-283.707430	0.000000
 1443	-284.211517	0.000000
 1444	-284.312851	0.000000
 1445	-284.129172	0.000000
 1446	-284.156527	0.000000
 1447	-284.346945	0.000000
 1448	-284.378773	0.000000
 1449	-284.267862	0.000000
 1450	-284.035238	0.000000
 1451	-283.748638	0.000000
 1452	-283.996850	0.000000
 1453	-283.878653	0.000000
 1454	-283.772319	0.000000
 1455	-283.849827	0.000000
 1456	-283.878186	0.000000
 1457	-283.995319	0.000000
 1458	-284.047185	0.000000
 1459	-284.343674	0.000000
 1460	-284.351863	0.000000
 1461	-284.137911	0.000000
 1462	-284.141825	0.000000
 1463	-284.271276	0.000000
 1464	-283.866818	0.000000
 1465	-283.810053	0.000000
 1466	-283.972696	0.000000
 1467	-284.381575	0.000000
 1468	-284.013432	0.000000
 1469	-284.046243	0.000000
 1470	-284.459855	0.000000
 1471	-284.488282	0.000000
 1472	-284.630306	0.000000
 1473	-284.267478	0.000000
 1474	-284.239007	0.000000
 1475	-284.101407	0.000000
 1476	-284.152949	0.000000
 1477	-283.984483	0.000000
 1478	-284.369346	0.000000
 1479	-284.707416	0.000000
 1480	-284.825866	0.000000
 1481	-284.460451	0.000000
 1482	-284.346700	0.000000
 1483	-284.406144	0.000000
 1484	-284.354565	0.000000
 1485	-284.383120	0.000000
 1486	-284.170676	0.000000
 1487	-283.602250	0.000000
 1488	-284.029038	0.000000
 1489	-284.530690	0.000000
 1490	-284.718166	0.000000
 1491	-284.738220	0.000000
 1492	-284.357425	0.000000
 1493	-284.401667	0.000000
 1494	-284.492829	0.000000
 1495	-284.467896	0.000000
 1496	-284.030312	0.000000
 1497	-284.247883	0.000000
 1498	-284.348928	0.000000
 1499	-284.120101	0.000000
 1500	-284.137637	0.000000
 1501	-283.978671	0.000000
 1502	-284.117377	0.000000
 1503	-284.101207	0.000000
 1504	-284.177908	0.000000
 1505	-284.500031	0.000000
 1506	-284.385509	0.000000
 1507	-284.038777	0.000000
 1508	-283.967732	0.000000
 1509	-284.191234	0.000000
 1510	-283.881448	0.000000
 1511	-283.753735	0.000000
 1512	-284.141322	0.000000
 1513	-284.292689	0.000000
 1514	-284.388510	0.000000
 1515	-284.244192	0.000000
 1516	-284.406960	0.000000
 1517	-284.299347	0.000000
 1518	-284.578789	0.000000
 1519	-284.452461	0.000000
 1520	-284.314042	0.000000
 1521	-284.797193	0.000000
 1522	-284.604905	0.000000
 1523	-284.134818	0.000000
 1524	-284.385120	0.000000
 1525	-284.209502	0.000000
 1526	-284.296395	0.000000
 1527	-284.511528	0.000000
 1528	-284.547684	0.000000
 1529	-284.220434	0.000000
 1530	-284.217281	0.000000
 1531	-283.984936	0.000000
 1532	-284.235952	0.000000
 1533	-284.566633	0.000000
 1534	-284.393079	0.000000
 1535	-284.133360	0.000000
 1536	-284.219046	0.000000
 1537	-284.315521	0.000000
 1538	-284.199541	0.000000
 1539	-284.386895	0.000000
 1540	-284.833160	0.000000
 1541	-284.857045	0.000000
 1542	-284.757598	0.000000
 1543	-284.587660	0.000000
 1544	-285.214048	0.000000
 1545	-284.966100	0.000000
 1546	-285.047326	0.000000
 1547	-285.552387	0.000000
 1548	-285.572719	0.000000
 1549	-285.212595	0.000000
 1550	-285.032714	0.000000
 1551	-285.545153	0.000000
 1552	-285.526667	0.000000
 1553	-285.353111	0.000000
 1554	-285.104859	0.000000
 1555	-285.270924	0.000000
 1556	-284.905833	0.000000
 1557	-284.179999	0.000000
 1558	-284.291938	0.000000
 1559	-285.189362	0.000000
 1560	-285.401535	0.000000
 1561	-285.293479	0.000000
 1562	-285.191749	0.000000
 1563	-285.307973	0.000000
 1564	-285.473638	0.000000
 1565	-285.322444	0.000000
 1566	-285.130222	0.000000
 1567	-285.065824	0.000000
 1568	-285.305655	0.000000
 1569	-285.820286	0.000000
 1570	-285.838172	0.000000
 1571	-285.552946	0.000000
 1572	-285.140501	0.000000
 1573	-285.240191	0.000000
 1574	-285.484695	0.000000
 1575	-285.846062	0.000000
 1576	-285.910980	0.000000
 1577	-285.799989	0.000000
 1578	-285.668436	0.000000
 1579	-285.497021	0.000000
 1580	-285.200022	0.000000
 1581	-285.208738	0.000000
 1582	-284.872329	0.000000
 1583	-284.681622	0.000000
 1584	-285.043674	0.000000
 1585	-285.078789	0.000000
 1586	-285.215571	0.000000
 1587	-285.103289	0.000000
 1588	-284.839700	0.000000
 1589	-285.000509	0.000000
 1590	-285.379585	0.000000
 1591	-285.342550	0.000000
 1592	-285.528966	0.000000
 1593	-285.721077	0.000000
 1594	-285.690476	0.000000
 1595	-285.856853	0.000000
 1596	-285.767390	0.000000
 1597	-285.472362	0.000000
 1598	-285.281268	0.000000
 1599	-285.442205	0.000000
 1600	-285.626724	0.000000
 1601	-285.790789	0.000000
 1602	-285.686272	0.000000
 1603	-285.581807	0.000000
 1604	-285.669035	0.000000
 1605	-285.799141	0.000000
 1606	-285.290212	0.000000
 1607	-285.161642	0.000000
 1608	-285.471817	0.000000
 1609	-285.715494	0.000000
 1610	-285.631608	0.000000
 1611	-285.873469	0.000000
 1612	-286.162077	0.000000
 1613	-286.168507	0.000000
 1614	-285.880309	0.000000
 1615	-285.455694	0.000000
 1616	-285.132885	0.000000
 1617	-284.970477	0.000000
 1618	-284.961748	0.000000
 1619	-284.596896	0.000000
 1620	-284.702335	0.000000
 1621	-285.177375	0.000000
 1622	-285.355649	0.000000
 1623	-285.330769	0.000000
 1624	-285.712846	0.000000
 1625	-285.637026	0.000000
 1626	-285.768166	0.000000
 1627	-285.572877	0.000000
 1628	-285.490123	0.000000
 1629	-285.380347	0.000000
 1630	-285.211373	0.000000
 1631	-285.336635	0.000000
 1632	-285.439581	0.000000
 1633	-285.140321	0.000000
 1634	-285.194196	0.000000
 1635	-285.319362	0.000000
 1636	-285.155967	0.000000
 1637	-285.079973	0.000000
 1638	-285.481933	0.000000
 1639	-285.683746	0.000000
 1640	-285.558724	0.000000
 1641	-285.782116	0.000000
 1642	-285.677784	0.000000
 1643	-285.492772	0.000000
 1644	-285.825714	0.000000
 1645	-285.769049	0.000000
 1646	-285.259144	0.000000
 1647	-285.680911	0.000000
 1648	-285.628562	0.000000
 1649	-285.854546	0.000000
 1650	-285.770013	0.000000
 1651	-285.888125	0.000000
 1652	-285.962974	0.000000
 1653	-285.888776	0.000000
 1654	-285.580802	0.000000
 1655	-285.837676	0.000000
 1656	-285.609194	0.000000
 1657	-285.749330	0.000000
 1658	-286.088184	0.000000
 1659	-286.070580	0.000000
 1660	-285.753214	0.000000
 1661	-285.424639	0.000000
 1662	-285.632903	0.000000
 1663	-285.388054	0.000000
 1664	-285.288696	0.000000
 1665	-285.232723	0.000000
 1666	-285.094490	0.000000
 1667	-284.983451	0.000000
 1668	-284.903071	0.000000
 1669	-285.504099	0.000000
 1670	-285.476490	0.000000
 1671	-285.631337	0.000000
 1672	-285.740529	0.000000
 1673	-285.499030	0.000000
 1674	-285.188789	0.000000
 1675	-284.645506	0.000000
 1676	-285.013366	0.000000
 1677	-284.875486	0.000000
 1678	-284.928921	0.000000
 1679	-285.061902	0.000000
 1680	-285.097098	0.000000
 1681	-285.197986	0.000000
 1682	-285.153896	0.000000
 1683	-285.361589	0.000000
 1684	-285.329008	0.000000
 1685	-285.429195	0.000000
 1686	-285.442566	0.000000
 1687	-285.375746	0.000000
 1688	-285.729744	0.000000
 1689	-285.407408	0.000000
 1690	-285.079806	0.000000
 1691	-285.307091	0.000000
 1692	-285.134195	0.000000
 1693	-284.696550	0.000000
 1694	-285.103742	0.000000
 1695	-285.607682	0.000000
 1696	-285.755753	0.000000
 1697	-285.368626	0.000000
 1698	-285.193320	0.000000
 1699	-285.322411	0.000000
 1700	-285.483582	0.000000
 1701	-285.312652	0.000000
 1702	-285.336981	0.000000
 1703	-285.339730	0.000000
 1704	-284.780856	0.000000
 1705	-284.796620	0.000000
 1706	-285.079936	0.000000
 1707	-285.297617	0.000000
 1708	-285.113661	0.000000
 1709	-284.675824	0.000000
 1710	-284.307175	0.000000
 1711	-284.448299	0.000000
 1712	-284.722951	0.000000
 1713	-285.334230	0.000000
 1714	-285.517538	0.000000
 1715	-285.165467	0.000000
 1716	-285.038074	0.000000
 1717	-285.037896	0.000000
 1718	-285.135882	0.000000
 1719	-285.123851	0.000000
 1720	-285.104112	0.000000
 1721	-285.062041	0.000000
 1722	-284.926838	0.000000
 1723	-285.170038	0.000000
 1724	-284.993583	0.000000
 1725	-284.569055	0.000000
 1726	-284.528848	0.000000
 1727	-284.157055	0.000000
 1728	-284.123067	0.000000
 1729	-284.593527	0.000000
 1730	-284.446624	0.000000
 1731	-284.515033	0.000000
 1732	-284.449135	0.000000
 1733	-284.705190	0.000000
 1734	-284.810495	0.000000
 1735	-284.916436	0.000000
 1736	-285.070338	0.000000
 1737	-284.776902	0.000000
 1738	-285.094596	0.000000
 1739	-285.113719	0.000000
 1740	-285.233203	0.000000
 1741	-285.172111	0.000000
 1742	-284.990125	0.000000
 1743	-284.993113	0.000000
 1744	-284.890482	0.000000
 1745	-285.268537	0.000000
 1746	-285.134584	0.000000
 1747	-284.804229	0.000000
 1748	-284.842708	0.000000
 1749	-285.186306	0.000000
 1750	-285.269888	0.000000
 1751	-285.402858	0.000000
 1752	-285.720243	0.000000
 1753	-285.739956	0.000000
 1754	-285.451416	0.000000
 1755	-285.415095	0.000000
 1756	-285.617206	0.000000
 1757	-285.459477	0.000000
 1758	-285.834639	0.000000
 1759	-285.655506	0.000000
 1760	-285.688575	0.000000
 1761	-285.642360	0.000000
 1762	-285.282473	0.000000
 1763	-285.601451	0.000000
 1764	-285.737182	0.000000
 1765	-285.680767	0.000000
 1766	-285.524541	0.000000
 1767	-285.546687	0.000000
 1768	-285.766180	0.000000
 1769	-285.665546	0.000000
 1770	-285.913028	0.000000
 1771	-285.865210	0.000000
 1772	-285.800165	0.000000
 1773	-285.813616	0.000000
 1774	-285.669632	0.000000
 1775	-285.601112	0.000000
 1776	-285.664867	0.000000
 1777	-285.653051	0.000000
 1778	-285.391098	0.000000
 1779	-285.649940	0.000000
 1780	-285.857198	0.000000
 1781	-285.668542	0.000000
 1782	-285.212419	0.000000
 1783	-285.381260	0.000000
 1784	-285.500148	0.000000
 1785	-285.529500	0.000000
 1786	-285.807485	0.000000
 1787	-286.031841	0.000000
 1788	-285.878391	0.000000
 1789	-285.416023	0.000000
 1790	-285.547171	0.000000
 1791	-285.235544	0.000000
 1792	-284.853855	0.000000
 1793	-284.755089	0.000000
 1794	-284.905674	0.000000
 1795	-285.380535	0.000000
 1796	-285.176683	0.000000
 1797	-285.151080	0.000000
 1798	-285.043456	0.000000
 1799	-285.177908	0.000000
 1800	-285.467748	0.000000
 1801	-285.513361	0.000000
 1802	-285.438737	0.000000
 1803	-284.995933	0.000000
 1804	-285.031276	0.000000
 1805	-285.011417	0.000000
 1806	-284.984785	0.000000
 1807	-285.085362	0.000000
 1808	-285.431039	0.000000
 1809	-285.340640	0.000000
 1810	-285.217156	0.000000
 1811	-284.976029	0.000000
 1812	-285.078828	0.000000
 1813	-285.336001	0.000000
 1814	-285.927483	0.000000
 1815	-286.001296	0.000000
 1816	-286.068964	0.000000
 1817	-285.971401	0.000000
 1818	-285.763239	0.000000
 1819	-285.790175	0.000000
 1820	-285.825127	0.000000
 1821	-285.767650	0.000000
 1822	-285.758133	0.000000
 1823	-285.982803	0.000000
 1824	-285.904696	0.000000
 1825	-285.452213	0.000000
 1826	-285.666688	0.000000
 1827	-285.807318	0.000000
 1828	-285.926051	0.000000
 1829	-285.907098	0.000000
 1830	-285.919179	0.000000
 1831	-285.845993	0.000000
 1832	-285.514948	0.000000
 1833	-285.484824	0.000000
 1834	-285.352997	0.000000
 1835	-285.527955	0.000000
 1836	-285.630071	0.000000
 1837	-285.614722	0.000000
 1838	-285.610819	0.000000
 1839	-285.601919	0.000000
 1840	-285.591226	0.000000
 1841	-285.881966	0.000000
 1842	-285.876833	0.000000
 1843	-286.080351	0.000000
 1844	-285.981294	0.000000
 1845	-285.884686	0.000000
 1846	-285.769482	0.000000
 1847	-285.404202	0.000000
 1848	-285.253572	0.000000
 1849	-284.961382	0.000000
 1850	-285.478065	0.000000
 1851	-285.506147	0.000000
 1852	-285.515341	0.000000
 1853	-285.456983	0.000000
 1854	-285.435536	0.000000
 1855	-285.381940	0.000000
 1856	-285.025439	0.000000
 1857	-284.942694	0.000000
 1858	-285.002392	0.000000
 1859	-284.783925	0.000000
 1860	-284.596159	0.000000
 1861	-284.718878	0.000000
 1862	-285.076990	0.000000
 1863	-284.869304	0.000000
 1864	-284.948531	0.000000
 1865	-284.688886	0.000000
 1866	-284.716847	0.000000
 1867	-284.986552	0.000000
 1868	-285.160619	0.000000
 1869	-284.843504	0.000000
 1870	-284.721701	0.000000
 1871	-284.405905	0.000000
 1872	-284.341158	0.000000
 1873	-284.277023	0.000000
 1874	-284.268571	0.000000
 1875	-284.255519	0.000000
 1876	-284.492532	0.000000
 1877	-284.695241	0.000000
 1878	-284.465316	0.000000
 1879	-284.348692	0.000000
 1880	-284.475237	0.000000
 1881	-284.444261	0.000000
 1882	-284.566945	0.000000
 1883	-284.254253	0.000000
 1884	-284.299787	0.000000
 1885	-284.474814	0.000000
 1886	-284.657217	0.000000
 1887	-284.941174	0.000000
 1888	-284.801030	0.000000
 1889	-284.652985	0.000000
 1890	-284.709570	0.000000
 1891	-284.612180	0.000000
 1892	-284.743582	0.000000
 1893	-284.734203	0.000000
 1894	-284.908712	0.000000
 1895	-284.771025	0.000000
 1896	-284.583129	0.000000
 1897	-284.499188	0.000000
 1898	-284.750853	0.000000
 1899	-284.786026	0.000000
 1900	-285.163702	0.000000
 1901	-285.249225	0.000000
 1902	-285.575957	0.000000
 1903	-285.461298	0.000000
 1904	-285.233296	0.000000
 1905	-285.081956	0.000000
 1906	-285.069173	0.000000
 1907	-285.346087	0.000000
 1908	-285.155749	0.000000
 1909	-284.972897	0.000000
 1910	-284.987350	0.000000
 1911	-285.034738	0.000000
 1912	-285.151957	0.000000
 1913	-285.294026	0.000000
 1914	-285.233404	0.000000
 1915	-285.186210	0.000000
 1916	-285.204923	0.000000
